"ID" "model" "year" "price" "transmission" "mileage" "fuelType" "mpg"
"2114" "C-HR" 2017 21499 "Automatic" 21509 "Hybrid" 74.3
"2115" "C-HR" 2017 22250 "Automatic" 18000 "Hybrid" 74.3
"2116" "C-HR" 2017 19698 "Automatic" 21890 "Hybrid" 74.3
"2117" "C-HR" 2018 17498 "Automatic" 28775 "Hybrid" 74.3
"2118" "C-HR" 2017 20000 "Automatic" 12771 "Hybrid" 74.3
"2119" "C-HR" 2019 23499 "Automatic" 4902 "Hybrid" 74.3
"2120" "C-HR" 2017 19495 "Automatic" 41000 "Hybrid" 74.3
"2121" "C-HR" 2017 17399 "Automatic" 31216 "Hybrid" 74.3
"2122" "C-HR" 2018 24995 "Automatic" 4438 "Hybrid" 74.3
"2123" "C-HR" 2019 27990 "Automatic" 5500 "Hybrid" 57.7
"2124" "C-HR" 2019 22995 "Automatic" 6300 "Hybrid" 54.3
"2125" "C-HR" 2018 17740 "Automatic" 29473 "Hybrid" 74.3
"2126" "C-HR" 2017 18995 "Automatic" 35116 "Hybrid" 74.3
"2127" "C-HR" 2017 16689 "Automatic" 31455 "Hybrid" 74.3
"2128" "C-HR" 2018 21500 "Automatic" 15386 "Hybrid" 74.3
"2129" "C-HR" 2019 23995 "Automatic" 2276 "Hybrid" 74.3
"2130" "C-HR" 2018 18695 "Automatic" 19492 "Hybrid" 74.3
"2131" "C-HR" 2017 20750 "Automatic" 31288 "Hybrid" 74.3
"2132" "C-HR" 2017 21495 "Automatic" 11006 "Hybrid" 74.3
"2133" "C-HR" 2018 22390 "Automatic" 16128 "Hybrid" 74.3
"2134" "C-HR" 2017 21900 "Automatic" 11879 "Hybrid" 74.3
"2135" "C-HR" 2017 21000 "Automatic" 17996 "Hybrid" 74.3
"2136" "C-HR" 2019 26700 "Automatic" 3499 "Hybrid" 74.3
"2137" "C-HR" 2016 20995 "Automatic" 27954 "Hybrid" 74.3
"2138" "C-HR" 2017 18995 "Automatic" 42888 "Hybrid" 74.3
"2139" "C-HR" 2018 22995 "Automatic" 26000 "Hybrid" 74.3
"2140" "C-HR" 2018 22750 "Automatic" 17000 "Hybrid" 74.3
"2141" "C-HR" 2017 20995 "Automatic" 20899 "Hybrid" 74.3
"2142" "C-HR" 2018 22500 "Automatic" 15800 "Hybrid" 74.3
"2143" "C-HR" 2018 21995 "Automatic" 5523 "Hybrid" 74.3
"2144" "C-HR" 2018 19995 "Automatic" 10312 "Hybrid" 74.3
"2145" "C-HR" 2017 21995 "Automatic" 11499 "Hybrid" 74.3
"2146" "C-HR" 2017 20995 "Automatic" 11084 "Hybrid" 74.3
"2147" "C-HR" 2017 20766 "Automatic" 23498 "Hybrid" 74.3
"2148" "C-HR" 2017 21995 "Automatic" 16250 "Hybrid" 74.3
"2149" "C-HR" 2018 19995 "Automatic" 30068 "Hybrid" 74.3
"2150" "C-HR" 2019 23466 "Automatic" 6164 "Hybrid" 74.3
"2151" "C-HR" 2018 21534 "Automatic" 18033 "Hybrid" 74.3
"2152" "C-HR" 2019 26932 "Automatic" 9925 "Hybrid" 74.3
"2153" "C-HR" 2018 22251 "Automatic" 18932 "Hybrid" 74.3
"2154" "C-HR" 2017 21171 "Automatic" 27965 "Hybrid" 74.3
"2155" "C-HR" 2019 23483 "Automatic" 6000 "Hybrid" 74.3
"2156" "C-HR" 2017 19245 "Automatic" 44973 "Hybrid" 74.3
"2157" "C-HR" 2018 20251 "Automatic" 12610 "Hybrid" 74.3
"2158" "C-HR" 2016 20365 "Automatic" 33261 "Hybrid" 74.3
"2159" "C-HR" 2018 19997 "Automatic" 30924 "Hybrid" 74.3
"2160" "C-HR" 2019 24500 "Automatic" 3067 "Hybrid" 74.3
"2161" "C-HR" 2019 23234 "Automatic" 9043 "Hybrid" 74.3
"2162" "C-HR" 2017 19950 "Automatic" 30920 "Hybrid" 74.3
"2163" "C-HR" 2017 22450 "Automatic" 15454 "Hybrid" 74.3
"2164" "C-HR" 2018 21950 "Automatic" 20168 "Hybrid" 74.3
"2165" "C-HR" 2017 19950 "Automatic" 31287 "Hybrid" 74.3
"2166" "C-HR" 2019 26500 "Automatic" 2420 "Hybrid" 74.3
"2167" "C-HR" 2019 25000 "Automatic" 6637 "Hybrid" 74.3
"2168" "C-HR" 2018 23000 "Automatic" 29526 "Hybrid" 74.3
"2170" "C-HR" 2017 20690 "Automatic" 18851 "Hybrid" 74.3
"2171" "C-HR" 2017 21945 "Automatic" 22433 "Hybrid" 74.3
"2173" "C-HR" 2019 23991 "Automatic" 4000 "Hybrid" 74.3
"2174" "C-HR" 2019 25991 "Automatic" 4500 "Hybrid" 74.3
"2175" "C-HR" 2018 22991 "Automatic" 13838 "Hybrid" 74.3
"2176" "C-HR" 2017 19815 "Automatic" 34506 "Hybrid" 74.3
"2177" "C-HR" 2019 26401 "Automatic" 3521 "Hybrid" 74.3
"2178" "C-HR" 2018 22491 "Automatic" 12800 "Hybrid" 74.3
"2179" "C-HR" 2019 23895 "Automatic" 6792 "Hybrid" 74.3
"2180" "C-HR" 2019 25295 "Automatic" 1279 "Hybrid" 74.3
"2181" "C-HR" 2019 24525 "Automatic" 9121 "Hybrid" 74.3
"2182" "C-HR" 2018 21381 "Automatic" 22159 "Hybrid" 74.3
"2183" "C-HR" 2017 19950 "Automatic" 25984 "Hybrid" 74.3
"2184" "C-HR" 2017 22290 "Automatic" 20292 "Hybrid" 74.3
"2185" "C-HR" 2017 20695 "Automatic" 17868 "Hybrid" 74.3
"2186" "C-HR" 2018 21995 "Automatic" 22974 "Hybrid" 74.3
"2187" "C-HR" 2017 20695 "Automatic" 23544 "Hybrid" 74.3
"2188" "C-HR" 2017 22490 "Automatic" 18789 "Hybrid" 74.3
"2189" "C-HR" 2017 19901 "Automatic" 23933 "Hybrid" 74.3
"2190" "C-HR" 2017 19995 "Automatic" 31000 "Hybrid" 74.3
"2191" "C-HR" 2018 21999 "Automatic" 11252 "Hybrid" 74.3
"2192" "C-HR" 2017 20495 "Automatic" 29944 "Hybrid" 74.3
"2193" "C-HR" 2017 20495 "Automatic" 22191 "Hybrid" 74.3
"2194" "C-HR" 2019 28999 "Automatic" 2771 "Hybrid" 54.3
"2195" "C-HR" 2017 21081 "Automatic" 18126 "Hybrid" 74.3
"2196" "C-HR" 2017 20347 "Automatic" 16179 "Hybrid" 74.3
"2197" "C-HR" 2017 19901 "Automatic" 31590 "Hybrid" 74.3
"2198" "C-HR" 2017 19901 "Automatic" 21559 "Hybrid" 74.3
"2199" "C-HR" 2018 22450 "Automatic" 12958 "Hybrid" 74.3
"2200" "C-HR" 2019 25100 "Automatic" 8111 "Hybrid" 74.3
"2201" "C-HR" 2017 17895 "Automatic" 29972 "Hybrid" 74.3
"2202" "C-HR" 2018 20195 "Automatic" 19500 "Hybrid" 74.3
"2203" "C-HR" 2017 17300 "Automatic" 31669 "Hybrid" 74.3
"2204" "C-HR" 2017 20300 "Automatic" 23521 "Hybrid" 74.3
"2205" "C-HR" 2019 25500 "Automatic" 2560 "Hybrid" 74.3
"2206" "C-HR" 2018 21799 "Automatic" 19536 "Hybrid" 74.3
"2207" "C-HR" 2017 19699 "Automatic" 23999 "Hybrid" 74.3
"2208" "C-HR" 2017 19999 "Automatic" 30234 "Hybrid" 74.3
"2209" "C-HR" 2019 21995 "Automatic" 10036 "Hybrid" 74.3
"2210" "C-HR" 2018 24295 "Automatic" 6129 "Hybrid" 74.3
"2211" "C-HR" 2019 26495 "Automatic" 7132 "Hybrid" 57.7
"2212" "C-HR" 2018 21995 "Automatic" 18687 "Hybrid" 74.3
"2213" "C-HR" 2018 22995 "Automatic" 21626 "Hybrid" 74.3
"2214" "C-HR" 2017 20995 "Automatic" 19000 "Hybrid" 74.3
"2215" "C-HR" 2017 21995 "Automatic" 8883 "Hybrid" 74.3
"2216" "C-HR" 2017 20475 "Automatic" 22709 "Hybrid" 74.3
"2217" "C-HR" 2019 24795 "Automatic" 6037 "Hybrid" 74.3
"2218" "C-HR" 2019 25995 "Automatic" 4811 "Hybrid" 74.3
"2219" "C-HR" 2018 23995 "Automatic" 8630 "Hybrid" 74.3
"2220" "C-HR" 2017 19995 "Automatic" 19096 "Hybrid" 74.3
"2221" "C-HR" 2019 23495 "Automatic" 6954 "Hybrid" 74.3
"2222" "C-HR" 2017 20495 "Automatic" 9740 "Hybrid" 74.3
"2223" "C-HR" 2017 19500 "Automatic" 33084 "Hybrid" 74.3
"2224" "C-HR" 2017 20990 "Automatic" 12590 "Hybrid" 74.3
"2225" "C-HR" 2017 20700 "Automatic" 26940 "Hybrid" 74.3
"2226" "C-HR" 2019 20485 "Automatic" 9018 "Hybrid" 74.3
"2227" "C-HR" 2019 25495 "Automatic" 9028 "Hybrid" 74.3
"2228" "C-HR" 2018 22975 "Automatic" 8626 "Hybrid" 74.3
"2229" "C-HR" 2017 22975 "Automatic" 22070 "Hybrid" 74.3
"2230" "C-HR" 2018 22975 "Automatic" 7910 "Hybrid" 74.3
"2231" "C-HR" 2017 19461 "Automatic" 11450 "Hybrid" 74.3
"2232" "C-HR" 2017 21975 "Automatic" 23552 "Hybrid" 74.3
"2233" "C-HR" 2017 20991 "Automatic" 15869 "Hybrid" 74.3
"2234" "C-HR" 2019 26499 "Automatic" 1970 "Hybrid" 57.7
"2235" "C-HR" 2018 23799 "Automatic" 9971 "Hybrid" 74.3
"2236" "C-HR" 2020 27999 "Automatic" 3545 "Hybrid" 54.3
"2237" "C-HR" 2017 20450 "Automatic" 21221 "Hybrid" 74.3
"2238" "C-HR" 2019 22450 "Automatic" 12567 "Hybrid" 74.3
"2239" "C-HR" 2017 20990 "Automatic" 14862 "Hybrid" 74.3
"2241" "C-HR" 2018 20950 "Automatic" 12700 "Hybrid" 74.3
"2242" "C-HR" 2018 22999 "Automatic" 12365 "Hybrid" 74.3
"2243" "C-HR" 2019 23699 "Automatic" 6354 "Hybrid" 74.3
"2244" "C-HR" 2017 21999 "Automatic" 11952 "Hybrid" 74.3
"2245" "C-HR" 2019 23450 "Automatic" 10529 "Hybrid" 74.3
"2246" "C-HR" 2017 20491 "Automatic" 9000 "Hybrid" 74.3
"2247" "C-HR" 2019 22993 "Automatic" 8000 "Hybrid" 74.3
"2248" "C-HR" 2018 21995 "Automatic" 21410 "Hybrid" 74.3
"2249" "C-HR" 2017 20995 "Automatic" 14000 "Hybrid" 74.3
"2250" "C-HR" 2018 20791 "Automatic" 21380 "Hybrid" 74.3
"2251" "C-HR" 2019 23991 "Automatic" 2116 "Hybrid" 74.3
"2252" "C-HR" 2018 21991 "Automatic" 10977 "Hybrid" 74.3
"2253" "C-HR" 2019 22991 "Automatic" 14408 "Hybrid" 74.3
"2254" "C-HR" 2017 17999 "Automatic" 42192 "Hybrid" 74.3
"2255" "C-HR" 2017 19990 "Automatic" 21107 "Hybrid" 74.3
"2256" "C-HR" 2017 19491 "Automatic" 25411 "Hybrid" 74.3
"2257" "C-HR" 2017 19495 "Automatic" 29129 "Hybrid" 74.3
"2258" "C-HR" 2018 19999 "Automatic" 29977 "Hybrid" 74.3
"2259" "C-HR" 2018 18999 "Automatic" 42595 "Hybrid" 74.3
"2261" "C-HR" 2017 18450 "Automatic" 46000 "Hybrid" 74.3
"2262" "C-HR" 2019 26995 "Automatic" 8152 "Hybrid" 74.3
"2263" "C-HR" 2017 20995 "Automatic" 26220 "Hybrid" 74.3
"2264" "C-HR" 2017 17995 "Automatic" 38674 "Hybrid" 74.3
"2265" "C-HR" 2018 21000 "Automatic" 14906 "Hybrid" 74.3
"2266" "C-HR" 2019 23990 "Automatic" 8179 "Hybrid" 74.3
"2267" "C-HR" 2019 24490 "Automatic" 7206 "Hybrid" 74.3
"2268" "C-HR" 2018 22390 "Automatic" 18154 "Hybrid" 74.3
"2269" "C-HR" 2017 20990 "Automatic" 21936 "Hybrid" 74.3
"2270" "C-HR" 2019 25990 "Automatic" 3720 "Hybrid" 74.3
"2271" "C-HR" 2018 22490 "Automatic" 8829 "Hybrid" 74.3
"2272" "C-HR" 2018 23500 "Automatic" 16809 "Hybrid" 74.3
"2273" "C-HR" 2018 19200 "Automatic" 27175 "Hybrid" 74.3
"2274" "C-HR" 2017 17900 "Automatic" 29543 "Hybrid" 74.3
"2275" "C-HR" 2017 18200 "Automatic" 36757 "Hybrid" 74.3
"2276" "C-HR" 2019 24798 "Automatic" 8300 "Hybrid" 74.3
"2277" "C-HR" 2019 24450 "Automatic" 15872 "Hybrid" 74.3
"2278" "C-HR" 2017 20995 "Automatic" 31189 "Hybrid" 74.3
"2279" "C-HR" 2019 24990 "Automatic" 8665 "Hybrid" 74.3
"2280" "C-HR" 2018 23880 "Automatic" 21755 "Hybrid" 74.3
"2281" "C-HR" 2017 20995 "Automatic" 7762 "Hybrid" 74.3
"2282" "C-HR" 2017 18995 "Automatic" 44500 "Hybrid" 74.3
"2283" "C-HR" 2017 19490 "Automatic" 32900 "Hybrid" 74.3
"2284" "C-HR" 2019 24990 "Automatic" 4595 "Hybrid" 74.3
"2285" "C-HR" 2017 20550 "Automatic" 35914 "Hybrid" 74.3
"2286" "C-HR" 2017 19300 "Automatic" 9220 "Hybrid" 74.3
"2287" "C-HR" 2019 25695 "Automatic" 9089 "Hybrid" 74.3
"2288" "C-HR" 2019 25995 "Automatic" 3246 "Hybrid" 74.3
"2289" "C-HR" 2017 21250 "Automatic" 24212 "Hybrid" 74.3
"2290" "C-HR" 2018 19500 "Automatic" 27856 "Hybrid" 74.3
"2291" "C-HR" 2018 23495 "Automatic" 8913 "Hybrid" 74.3
"2292" "C-HR" 2017 20575 "Automatic" 25038 "Hybrid" 74.3
"5804" "C-HR" 2019 19495 "Manual" 11759 "Petrol" 41.5
"5806" "C-HR" 2019 16495 "Manual" 14372 "Petrol" 41.5
"5809" "C-HR" 2019 17995 "Manual" 5905 "Petrol" 41.5
"5810" "C-HR" 2018 16995 "Manual" 13280 "Petrol" 47.1
"5812" "C-HR" 2017 16498 "Manual" 22957 "Petrol" 47.1
"5815" "C-HR" 2019 18998 "Manual" 13044 "Petrol" 41.5
"5816" "C-HR" 2018 16998 "Manual" 25414 "Petrol" 41.5
"5817" "C-HR" 2018 18070 "Manual" 37003 "Petrol" 41.5
"5818" "C-HR" 2017 16498 "Manual" 12850 "Petrol" 47.1
"5821" "C-HR" 2017 16060 "Manual" 17841 "Petrol" 47.1
"5822" "C-HR" 2018 16995 "Manual" 15046 "Petrol" 47.1
"5825" "C-HR" 2019 22995 "Manual" 2265 "Petrol" 41.5
"5826" "C-HR" 2017 16995 "Manual" 28973 "Petrol" 47.1
"5828" "C-HR" 2017 17498 "Manual" 14429 "Petrol" 47.1
"5829" "C-HR" 2019 19390 "Manual" 3544 "Petrol" 41.5
"5831" "C-HR" 2018 17995 "Manual" 17214 "Petrol" 47.1
"5837" "C-HR" 2019 22995 "Manual" 236 "Petrol" 41.5
"5839" "C-HR" 2019 21980 "Manual" 9999 "Petrol" 41.5
"5840" "C-HR" 2017 16995 "Manual" 14551 "Petrol" 47.1
"5841" "C-HR" 2017 16795 "Manual" 17530 "Petrol" 47.1
"5845" "C-HR" 2017 17695 "Manual" 19494 "Petrol" 47.1
"5846" "C-HR" 2019 16995 "Manual" 12887 "Petrol" 41.5
"5847" "C-HR" 2017 16752 "Manual" 17785 "Petrol" 47.1
"5848" "C-HR" 2018 19500 "Manual" 17325 "Petrol" 47.1
"5849" "C-HR" 2018 23745 "Manual" 9511 "Petrol" 41.5
"5854" "C-HR" 2017 16795 "Manual" 10000 "Petrol" 47.1
"5855" "C-HR" 2019 22995 "Manual" 15000 "Petrol" 41.5
"5858" "C-HR" 2018 16100 "Manual" 7780 "Petrol" 47.9
"5863" "C-HR" 2017 17281 "Manual" 25294 "Petrol" 47.1
"5864" "C-HR" 2017 16422 "Manual" 26694 "Petrol" 47.1
"5865" "C-HR" 2018 18490 "Manual" 7368 "Petrol" 41.5
"5868" "C-HR" 2018 17400 "Manual" 12000 "Petrol" 47.1
"5869" "C-HR" 2018 16690 "Manual" 16429 "Petrol" 6
"5872" "C-HR" 2017 16499 "Manual" 12000 "Petrol" 47.1
"5873" "C-HR" 2018 16995 "Manual" 863 "Petrol" 41.5
"5875" "C-HR" 2019 18600 "Manual" 12644 "Petrol" 41.5
"5878" "C-HR" 2019 21491 "Manual" 6589 "Petrol" 41.5
"5880" "C-HR" 2017 16450 "Manual" 20000 "Petrol" 47.1
"5882" "C-HR" 2019 21491 "Manual" 2075 "Petrol" 41.5
"5883" "C-HR" 2017 17991 "Manual" 6126 "Petrol" 47.1
"5884" "C-HR" 2018 16500 "Manual" 34161 "Petrol" 47.1
"5887" "C-HR" 2018 18999 "Manual" 16200 "Petrol" 34.5
"6306" "C-HR" 2018 20995 "Automatic" 14735 "Petrol" 44.8
"6307" "C-HR" 2017 18495 "Automatic" 8100 "Petrol" 47.9
"6308" "C-HR" 2018 17995 "Automatic" 14800 "Petrol" 47.9
"6309" "C-HR" 2017 18998 "Automatic" 16451 "Petrol" 44.8
"6310" "C-HR" 2017 17990 "Automatic" 29626 "Petrol" 44.8
"6311" "C-HR" 2018 19998 "Automatic" 2092 "Petrol" 34.5
"6312" "C-HR" 2017 17998 "Automatic" 23692 "Petrol" 44.8
"6313" "C-HR" 2017 17298 "Automatic" 11772 "Petrol" 47.9
"6314" "C-HR" 2017 16985 "Automatic" 26656 "Petrol" 47.9
"6315" "C-HR" 2018 16990 "Automatic" 8493 "Petrol" 47.9
"6316" "C-HR" 2017 17495 "Automatic" 23474 "Petrol" 44.8
"6317" "C-HR" 2017 17495 "Automatic" 10000 "Petrol" 47.9
"6319" "C-HR" 2017 17998 "Automatic" 8001 "Petrol" 47.9
"6320" "C-HR" 2018 17990 "Automatic" 14000 "Petrol" 47.9
"6321" "C-HR" 2017 18798 "Automatic" 11387 "Petrol" 44.8
"6322" "C-HR" 2017 17495 "Automatic" 21835 "Petrol" 44.8
"6323" "C-HR" 2018 18495 "Automatic" 11250 "Petrol" 47.9
"6324" "C-HR" 2017 17990 "Automatic" 17113 "Petrol" 44.8
"6325" "C-HR" 2017 18490 "Automatic" 26347 "Petrol" 44.8
"6326" "C-HR" 2018 16691 "Automatic" 7500 "Petrol" 47.9
"6327" "C-HR" 2018 20995 "Automatic" 9956 "Petrol" 34.5
"6328" "C-HR" 2018 19995 "Automatic" 7000 "Petrol" 47.9
"6329" "C-HR" 2017 17450 "Automatic" 27974 "Petrol" 44.8
"6330" "C-HR" 2018 17798 "Automatic" 20733 "Petrol" 47.9
"6331" "C-HR" 2017 18499 "Automatic" 9981 "Petrol" 44.8
"6332" "C-HR" 2020 25295 "Automatic" 219 "Petrol" 34.5
"6333" "C-HR" 2018 17991 "Automatic" 14533 "Petrol" 47.9
"6334" "C-HR" 2019 20999 "Automatic" 7104 "Petrol" 34.5
"6335" "C-HR" 2018 18490 "Automatic" 18620 "Petrol" 47.9
"6337" "C-HR" 2018 17800 "Automatic" 15736 "Petrol" 47.9
"6338" "C-HR" 2017 18999 "Automatic" 19315 "Petrol" 74.3
"6339" "C-HR" 2017 19950 "Automatic" 17805 "Petrol" 74.3
